stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,12.26,0,44.95,4.09,0,0,0,0,0,0,0,0,0,0,12.26,20.43,16.35,126.68,0,0,0,0,20.43,1066.55,0,0,0,16.35,0,0,0,0,0,8.17,0,0,0
72hpf,24.61,6.42,0,36.37,12.84,9.63,0,1.07,0,0,0,0,0,3.21,0,23.54,43.86,0,169.03,0,2.14,6.42,0,514.57,427.92,1.07,0,0,87.72,3.21,3.21,52.42,5.35,6.42,9.63,0,0,0
21Day,42.83,5.35,0,95.04,5.35,36.14,0,8.03,0,0,1.34,0,0,17.4,4.02,1.34,33.46,10.71,140.55,0,0,16.06,0,96.37,124.48,4.02,1.34,0,52.2,9.37,6.69,30.79,8.03,13.39,4.02,0,0,9.37
3Month,0.64,0.96,0.96,37.43,0.64,0,0,1.28,2.56,4.16,0,15.68,7.04,0.64,6.72,3.84,9.6,7.68,25.6,6.08,0,0.96,0.96,6.08,1.28,5.12,0.64,0,1.28,1.28,77.43,0.96,0.32,0,0,2.88,145.26,6.08
22Month,0,3.83,2.19,22.96,0,0,1.64,0.55,2.73,9.29,13.12,65.6,3.28,7.11,8.75,1.09,5.47,8.2,29.52,2.73,1.64,0.55,0,3.83,1.64,5.47,2.19,1.09,1.09,0,11.48,0.55,1.09,0,0.55,1.64,1.64,1.09
