stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,0,16.3456182914007,0,0
72hpf,1.06979114146608,1.06979114146608,0,0,0,0,0,0,14.9770759805251,4.27916456586431,1.06979114146608,0
21Day,0,0,0,0,0,0,1.33853308820331,0,4.01559926460992,0,0,0
3Month,0,0,0.319949299554195,0,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,2.23964509687937
22Month,0,0,0,0.546654651197433,0,0,0,0,0,0,0,4.9198918607769
