stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,13.91,0,7.49,0,1.07,0,2.14,0,0,0,0,0,0,1.07,0,236.42,3.21,4.28,3.21,0,74.89,0,5.35,27.81,13.91,0,0,0,2.14,0,0,0,0,0,2.14,0,0,0
21Day,5.35,4.02,84.33,78.97,0,1.34,0,13.39,0,12.05,0,0,57.56,1.34,14.72,56.22,2.68,8.03,34.8,12.05,0,1.34,1.34,8.03,16.06,14.72,5.35,4.02,0,10.71,24.09,1.34,4.02,1.34,4.02,0,0,0,1.34
3Month,3.52,39.35,278.04,305.87,0.32,0,21.12,0.96,0.32,78.71,29.76,0.64,7357.87,50.87,5.44,2089.91,17.28,36.47,56.95,51.19,9.28,12.48,23.36,642.46,7.68,1.6,23.36,12.48,0,3.52,116.78,46.39,12.16,0,0,0.64,26.24,189.09,39.99
22Month,2.73,75.44,396.32,174.93,0,0,4.92,1.09,0,101.68,39.36,11.48,10317.56,32.25,12.03,3471.8,4.37,11.48,96.21,43.73,3.28,132.84,24.6,72.16,1.09,0,17.49,8.75,15.31,1.09,10.93,24.05,15.31,11.48,0,1.64,4.92,0,21.87
