stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Ionocyte,Keratinocyte
24hpf,0,0,0,0,4.08640457285017
72hpf,0,0,0,0,2.13958228293216
21Day,2.67706617640661,0,1.33853308820331,1.33853308820331,0
3Month,0.319949299554195,0.319949299554195,0,0,0
