stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,20.43,0,65.38,4.09,0,0,0,0,0,0,0,8.17,0,0,0,0,4.09,0,4.09,167.54,0,0,0,0,85.81,1005.26,8.17,0,12.26,0,0,0,0,0,0,0,0
72hpf,20.33,11.77,0,16.05,7.49,39.58,0,0,0,0,0,0,0,0,0,1.07,0,2.14,35.3,0,108.05,0,1.07,3.21,2.14,767.04,346.61,1.07,3.21,101.63,1.07,0,33.16,1.07,7.49,0,0,0
21Day,20.08,2.68,0,24.09,1.34,29.45,0,1.34,0,0,1.34,0,0,0,0,6.69,2.68,2.68,4.02,1.34,85.67,0,0,5.35,0,137.87,95.04,0,1.34,40.16,8.03,0,5.35,0,2.68,1.34,0,4.02
3Month,0.96,15.04,0,29.76,1.28,0,0.96,0.96,0.32,1.92,2.24,0,0,6.4,4.16,2.24,1.28,1.28,16.32,3.52,43.51,4.48,0,5.44,0.32,8,4.8,4.16,1.28,1.92,0.64,32.95,0.96,0,0.96,11.52,3.84,9.28
22Month,0,12.57,0.55,6.56,0,0,0.55,0.55,0,0.55,2.19,2.19,0,22.96,2.73,4.37,2.19,1.09,0.55,4.92,31.71,1.09,2.19,2.73,0,3.28,1.09,3.28,2.73,1.09,0,20.77,2.73,0,0,1.64,0,3.83
