stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,12.26,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,16.35,81.73,0,0,0,0,53.12,694.69,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,18.19,6.42,0,8.56,4.28,10.7,0,1.07,0,0,0,0,0,0,1.07,0,4.28,24.61,3.21,68.47,0,8.56,1.07,0,402.24,213.96,1.07,2.14,36.37,3.21,0,0,24.61,2.14,0,1.07,0,0,0
21Day,20.08,5.35,0,74.96,6.69,54.88,0,25.43,0,2.68,2.68,0,1.34,1.34,32.12,8.03,5.35,40.16,13.39,85.67,0,1.34,8.03,0,129.84,100.39,1.34,5.35,30.79,13.39,0,0,10.71,2.68,6.69,1.34,0,0,21.42
3Month,0.32,5.76,2.56,64.63,0.64,0,0.96,1.6,0.96,8.64,23.04,0.32,67.83,13.44,5.44,27.84,6.08,18.24,23.68,25.92,4.8,0.32,6.08,6.72,2.56,1.6,4.16,2.56,1.28,1.92,0.32,39.99,0,0,0,0.64,11.52,10.56,30.72
22Month,0.55,9.84,3.28,19.68,0,0,1.64,1.64,0,2.73,20.23,9.29,166.18,9.84,8.2,20.23,1.64,3.28,24.05,24.6,0.55,4.92,4.37,1.09,2.73,0,3.83,1.09,0,0.55,0,6.01,3.28,1.09,0,0,1.09,0,10.39
