stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,151.2,0,138.94,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,187.97,0,0,0,0,85.81,277.88,0,0,61.3,0,0,0,0,0,0,0,0,0
72hpf,20.33,84.51,0,34.23,23.54,10.7,0,1.07,0,0,0,0,0,0,1.07,0,3.21,34.23,2.14,284.56,0,0,29.95,1.07,768.11,87.72,3.21,0,531.69,0,0,9.63,0,1.07,4.28,0,0,0
21Day,34.8,69.6,1.34,54.88,10.71,17.4,0,6.69,0,0,0,0,1.34,0,17.4,4.02,0,41.49,4.02,643.83,0,0,121.81,1.34,184.72,16.06,0,4.02,414.95,24.09,1.34,8.03,8.03,13.39,5.35,12.05,0,1.34
3Month,0.96,71.03,0,21.12,4.8,0,0.64,0.32,2.56,1.6,3.84,0,9.28,1.92,0,14.72,0.64,25.6,2.88,136.94,44.79,0,11.84,1.28,6.4,1.28,4.16,1.28,20.16,1.28,25.28,0,0.32,0,0.32,90.23,4.48,1.6
22Month,0.55,178.76,2.73,21.32,3.28,0,1.09,0,2.19,0,6.56,77.08,57.4,3.83,2.73,75.98,1.64,12.03,4.92,150.88,3.28,2.73,15.85,0.55,10.93,2.19,4.37,1.09,13.12,1.09,13.12,0.55,0,0,0,21.32,0,2.19
