stage,Epithelial.cell,Hatching.gland,Keratinocyte,Neural.progenitor.cell,Oocyte
24hpf,0,4.08640457285017,0,16.3456182914007,0
72hpf,2.13958228293216,0,1.06979114146608,0,0
22Month,0,0,0,0,2.18661860478973
