stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,24.518427437101,0,0,0,0
72hpf,1.06979114146608,0,3.20937342439823,0,0,0,0,0,0,2.13958228293216,6.41874684879647,0,1.06979114146608,5.34895570733039,0
21Day,0,0,1.33853308820331,0,0,0,0,0,0,0,9.36973161742315,1.33853308820331,0,9.36973161742315,0
3Month,0,0.319949299554195,0,0.319949299554195,0,1.27979719821678,0.319949299554195,0,0,0,0,0,0,0,0.319949299554195
22Month,0,0,0,0,0.546654651197433,7.10651046556663,0,0.546654651197433,0.546654651197433,0,0,0,0,0,0
