stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0
72hpf,0,0,0,0,0,0,0,0,0,1.06979114146608,1.06979114146608,1.06979114146608,0
21Day,0,0,1.33853308820331,0,0,0,0,0,0,1.33853308820331,0,2.67706617640661,0
3Month,0,0,0,0,0,0.639898599108391,0,0,0,0,0,0,0
22Month,0.546654651197433,0.546654651197433,0,0.546654651197433,0.546654651197433,22.4128406990948,1.09330930239487,0.546654651197433,0.546654651197433,0,0,0,0.546654651197433
