stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,122.59,61.3,0,784.59,16.35,0,0,0,0,0,4.09,0,0,0,0,4.09,8.17,147.11,212.49,449.5,0,0,0,0,175.72,690.6,0,0,0,85.81,0,0,0,0,0,0,0,0,0,0
72hpf,75.96,119.82,0,502.8,52.42,19.26,0,12.84,0,0,18.19,0,0,0,4.28,0,119.82,1108.3,59.91,841.93,0,17.12,200.05,11.77,224.66,241.77,1.07,7.49,0,864.39,2.14,0,3.21,134.79,4.28,1.07,46,0,0,1.07
21Day,129.84,61.57,20.08,1152.48,17.4,78.97,0,132.51,0,5.35,91.02,0,32.12,18.74,89.68,96.37,40.16,587.62,187.39,1049.41,0,0,1294.36,2.68,127.16,77.63,1.34,6.69,0,378.8,87,0,8.03,22.76,9.37,37.48,13.39,5.35,0,52.2
3Month,4.48,68.79,14.4,632.22,2.88,0,8.64,65.27,0.64,102.38,384.26,1.92,610.14,479.6,29.12,280.28,46.71,275.16,272.6,422.01,86.07,0.96,251.16,40.31,10.56,1.92,11.52,6.72,0,30.4,29.76,1.92,82.23,6.08,0,0,3.52,172.45,50.55,59.19
22Month,3.83,92.38,36.63,367.35,0.55,0,21.87,59.59,2.73,84.18,1163.28,77.62,1289.01,153.61,74.89,369.54,14.76,90.2,511.12,500.19,18.59,21.87,285.9,8.75,9.84,1.64,22.96,11.48,2.19,23.51,7.11,0,66.69,26.24,4.92,0,3.28,33.35,1.09,42.09
