stage,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,4.08640457285017,0,8.17280914570035,0,0,0
72hpf,0,0,0,0,0,0,1.06979114146608,0,0,0,0
21Day,1.33853308820331,0,0,0,0,0,0,0,0,0,0
3Month,1.59974649777098,0.319949299554195,19.1969579732517,0.639898599108391,0.959847898662586,0,0,0,0.639898599108391,1.27979719821678,0.319949299554195
