stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,0,12.26,4.09,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,11.77,1.07,1.07,0,1.07,0,0,0,0,0,0,0,0,3.21,27.81,0,1.07,0,0,0,1.07,4.28,2.14,0,0,0,0,0,0,0,0,0,0,0
21Day,0,1.34,0,16.06,0,0,0,0,0,0,0,0,0,0,0,0,1.34,20.08,0,4.02,0,0,0,0,6.69,1.34,0,0,0,0,0,0,0,1.34,0,0,0
3Month,0,4.16,1.6,40.63,0.32,0,0.96,0,3.84,5.76,0,0,36.79,8.64,0.32,20.16,5.44,12.48,8.32,14.4,2.24,0.64,5.44,3.84,3.2,0,0.32,0.96,0,1.28,2.88,7.68,0,0,1.6,4.16,4.48
22Month,0.55,7.11,3.83,43.73,0.55,0,2.73,0.55,3.28,20.23,7.65,0,236.7,14.21,2.73,22.96,1.09,10.93,21.32,16.95,1.64,10.39,0.55,0.55,8.75,1.64,2.73,0.55,1.09,0,0.55,4.37,1.64,2.73,0,0,3.28
