stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,12.26,8.17,4.09,0,0,0,0,314.65,12.26,0,0,0,4.09,0,0,0,0,16.35,0,0,0
72hpf,1.07,13.91,0,5.35,1.07,0,0,0,0,0,0,0,0,0,0,22.47,1.07,2.14,0,0,0,0,77.02,6.42,0,1.07,0,7.49,0,0,0,0,26.74,0,0,0
21Day,0,6.69,0,5.35,2.68,0,0,0,1.34,0,0,0,1.34,0,0,5.35,0,14.72,0,0,4.02,0,40.16,1.34,0,0,0,10.71,4.02,1.34,4.02,0,13.39,0,0,1.34
3Month,0,50.55,0.96,12.16,0,0.64,0.32,0.64,3.52,0,75.51,4.8,0.32,3.2,2.24,4.16,1.92,35.51,8,0.64,1.92,1.28,5.76,0,3.52,0.64,0,0.96,1.6,30.4,20.16,0,2.88,0.96,32.63,3.52
22Month,0,106.05,0.55,6.01,0,1.09,0,0.55,7.11,3.83,72.71,3.83,1.64,7.65,1.09,2.19,4.92,101.13,2.19,4.92,1.09,0,5.47,0,1.64,3.83,0.55,2.73,0,8.2,82.54,1.09,1.09,0,0,3.28
