stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,40.86,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,12.26,4.09,0,0,0,0,8.17,32.69,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,4.28,0,14.98,1.07,4.28,0,2.14,0,0,0,0,0,0,0,0,0,5.35,63.12,3.21,22.47,0,1.07,0,1.07,13.91,16.05,0,1.07,0,16.05,0,0,3.21,0,0,0,0,0
21Day,8.03,4.02,2.68,60.23,1.34,6.69,0,12.05,0,0,1.34,0,0,4.02,2.68,6.69,1.34,0,12.05,12.05,41.49,0,0,2.68,0,5.35,9.37,0,1.34,0,20.08,6.69,1.34,1.34,0,1.34,0,0,5.35
3Month,0.96,23.36,7.36,242.84,0.64,0,1.92,2.56,0.96,22.72,33.91,0,0,138.22,15.36,4.48,91.83,15.36,85.75,53.75,56.95,17.6,0.64,8.96,16.32,3.84,1.92,0.96,2.24,0,3.52,5.76,32.95,2.88,0,0,16.32,6.4,25.92
22Month,1.09,23.51,5.47,44.83,0.55,0,3.83,4.37,0,10.93,69.43,14.21,0,244.35,14.21,7.65,83.09,5.47,11.48,47.56,30.61,1.09,8.75,6.01,2.19,1.64,1.09,1.64,4.92,0.55,0.55,3.83,19.13,3.83,1.64,0,3.28,0,13.12
