stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Retinal.cone.cell
24hpf,0,0,0,0,0,0,0,4.08640457285017,12.2592137185505,0,0,0
72hpf,0,0,0,0,0,1.06979114146608,1.06979114146608,8.55832913172862,0,0,0,0
21Day,1.33853308820331,1.33853308820331,0,0,0,0,0,2.67706617640661,1.33853308820331,2.67706617640661,0,1.33853308820331
3Month,0,0,0.959847898662586,0,0,0,0,0,0,0,0.639898599108391,0
22Month,0,0,0,1.09330930239487,0.546654651197433,0,0,0,0,0,0,0
