stage,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Nephron.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,4.08640457285017,0,0,0,0,12.2592137185505,0,0,0,0,4.08640457285017,4.08640457285017,0,0,0,0,0
72hpf,3.20937342439823,0,0,0,0,0,1.06979114146608,0,0,0,0,2.13958228293216,0,0,0,0,0
21Day,2.67706617640661,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,14.717667779493,0,0,1.27979719821678,0.639898599108391,0.639898599108391,0,0.319949299554195,0.319949299554195,0,0.319949299554195,0,0.319949299554195,0.959847898662586,0.319949299554195,0.319949299554195,13.7578198808304
22Month,1.09330930239487,0,0.546654651197433,4.37323720957947,0.546654651197433,0,0,0,0,0.546654651197433,0,0,0,0,0,0,0
