stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,4.09,28.6,12.26,0,0,0,0,16.35,20.43,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,3.21,0,9.63,0,0,1.07,0,0,1.07,0,0,0,1.07,0,5.35,13.91,2.14,3.21,0,0,2.14,1.07,20.33,14.98,0,3.21,5.35,0,0,3.21,0,0,1.07,0,0,0
21Day,4.02,1.34,1.34,24.09,4.02,0,1.34,0,0,4.02,0,1.34,0,22.76,1.34,2.68,12.05,12.05,16.06,0,0,1.34,0,25.43,10.71,1.34,1.34,1.34,2.68,0,2.68,0,1.34,2.68,0,0,6.69
3Month,0.64,4.16,0.96,30.4,0,1.6,0,0.64,6.4,61.11,0.32,33.59,48.95,3.2,27.2,5.12,18.56,29.12,13.12,1.28,0.32,2.56,1.28,0,0.32,3.52,0,0.96,1.92,2.24,0.32,0,0,1.92,4.16,1.6,44.47
22Month,0,14.21,1.64,9.29,0,1.09,1.09,0,2.73,107.69,6.01,70.52,32.25,5.47,25.15,2.73,4.37,38.27,10.39,0,2.19,3.28,0,1.64,0,1.09,0,0.55,0,0.55,1.64,0.55,0,0.55,2.19,0,14.76
