stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,2002.34,0,93.99,8.17,0,0,4.09,0,0,0,0,4.09,0,0,0,0,8.17,32.69,36.78,65.38,0,0,0,0,20.43,657.91,0,0,0,28.6,0,0,0,0,0,0,4.09,0,0,0
72hpf,23.54,6774.99,0,48.14,6.42,54.56,0,3.21,0,0,0,0,1.07,0,0,6.42,0,12.84,99.49,7.49,109.12,0,1.07,5.35,1.07,493.17,255.68,0,4.28,0,111.26,0,0,1.07,43.86,1.07,1.07,6.42,0,0,0
21Day,44.17,2476.29,4.02,89.68,4.02,28.11,0,6.69,0,1.34,1.34,0,0,10.71,6.69,20.08,5.35,8.03,53.54,77.63,335.97,0,0,48.19,0,81.65,73.62,0,1.34,0,42.83,29.45,0,2.68,12.05,4.02,17.4,8.03,1.34,0,6.69
3Month,0.64,1960.97,3.84,76.15,0.64,0,0.64,0.64,0.32,9.92,18.24,0,0,125.74,30.4,1.92,28.16,11.84,21.76,22.08,72.95,4.48,0,13.12,4.8,14.08,0.96,3.52,0.32,0,2.56,13.44,0.64,54.71,0.32,0,0,2.24,75.51,19.2,15.04
22Month,1.09,1258.4,1.09,26.79,0.55,0,3.83,1.09,0,3.83,24.6,3.28,0,596.95,4.37,3.28,21.32,2.19,7.65,19.13,58.49,0.55,31.71,4.92,0.55,3.83,1.09,2.73,2.73,1.64,2.19,0,0,29.52,3.28,0.55,0,0.55,6.56,0,7.65
