stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,102.16,0,580.27,0,0,0,0,0,0,0,0,0,0,0,0,0,102.16,61.3,187.97,0,0,0,0,24.52,57.21,0,0,28.6,0,0,0,0,0,0,0,0,0,0
72hpf,13.91,280.29,0,163.68,3.21,9.63,0,0,0,0,1.07,0,0,0,0,0,2.14,332.71,49.21,329.5,0,0,21.4,0,73.82,25.67,0,0,399.03,0,0,0,9.63,0,1.07,5.35,0,0,0
21Day,9.37,135.19,1.34,191.41,1.34,16.06,0,5.35,0,0,0,0,5.35,0,10.71,4.02,8.03,26.77,45.51,491.24,1.34,0,50.86,0,24.09,8.03,2.68,4.02,172.67,18.74,0,2.68,1.34,5.35,2.68,6.69,48.19,0,2.68
3Month,1.6,975.85,2.88,477.68,1.6,0,5.44,2.24,9.92,16.32,29.12,3.52,71.03,30.08,0.96,41.59,18.24,200.93,217.57,652.7,75.83,0.32,44.79,7.68,13.12,0.64,9.28,2.24,168.29,20.16,0.32,22.08,2.56,0,0,2.88,2648.86,24,20.16
22Month,1.64,808.5,0,340.02,0,0,3.28,1.09,3.28,3.83,15.31,1.64,84.73,10.39,4.37,9.84,3.83,45.92,140.49,373.37,9.29,2.19,48.11,0,8.75,0,4.37,3.28,170.01,1.09,0,8.75,1.64,1.09,0,1.64,422.02,0,8.2
