stage,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,T.cell
24hpf,0,0,0,0,0,0,0,4.08640457285017,0
72hpf,0,0,0,0,1.06979114146608,0,0,0,0
21Day,0,0,2.67706617640661,0,0,1.33853308820331,2.67706617640661,1.33853308820331,0
3Month,0,0.319949299554195,0,0,0,0,0,0,0
22Month,0.546654651197433,0,0,1.09330930239487,0,0,0,0,0.546654651197433
