stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,40.86,0,220.67,12.26,0,0,0,0,4.09,0,16.35,0,0,0,0,49.04,351.43,61.3,200.23,0,0,0,4.09,106.25,3878,0,0,0,4.09,0,0,0,0,0,28.6,0,0,0
72hpf,88.79,32.09,0,152.98,57.77,42.79,0,1.07,0,1.07,0,0,0,0,0,0,127.31,872.95,31.02,129.44,0,20.33,4.28,3.21,1827.2,1868.93,16.05,12.84,0,92,6.42,1.07,515.64,53.49,33.16,57.77,0,0,0
21Day,117.79,21.42,29.45,1197.99,46.85,76.3,0,16.06,2.68,1.34,0,0,26.77,1.34,38.82,41.49,104.41,700.05,143.22,223.54,0,1.34,40.16,4.02,1010.59,862.02,13.39,18.74,0,95.04,81.65,16.06,271.72,48.19,117.79,16.06,0,0,6.69
3Month,4.48,22.08,38.71,1220.93,14.08,0,8.32,3.52,67.19,23.68,1.6,0,330.51,24.96,4.8,269.72,71.35,144.94,150.06,66.87,22.08,0.64,56.63,34.87,35.83,25.6,30.08,13.44,0,4.16,22.72,590.63,37.11,2.56,0.32,11.84,58.23,58.55,13.44
22Month,4.92,51.39,77.08,465.2,6.56,0,7.11,10.39,43.19,44.83,35.53,0,1352.42,17.49,15.85,416.55,21.32,47.01,180.4,83.09,4.92,19.13,31.71,2.73,44.83,10.93,45.92,16.4,5.47,9.84,4.37,199.53,132.84,59.59,0,8.75,9.84,0,8.75
