stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,4.08640457285017,0,0,0,0,0,4.08640457285017,24.518427437101,0,8.17280914570035,380.035625275066,8.17280914570035,0,0,0,0,0,0
72hpf,0,4.27916456586431,3.20937342439823,0,0,0,1.06979114146608,0,6.41874684879647,0,11.7677025561269,49.2103925074396,7.48853799026255,0,1.06979114146608,0,0,0,0
21Day,9.36973161742315,9.36973161742315,29.4477279404728,6.69266544101654,4.01559926460992,1.33853308820331,0,1.33853308820331,8.03119852921984,1.33853308820331,6.69266544101654,41.4945257343025,5.35413235281323,0,2.67706617640661,4.01559926460992,1.33853308820331,0,5.35413235281323
3Month,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55959439643356,0,0,0,0.319949299554195,0.319949299554195
