stage,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,4.08640457285017,0,0,0
21Day,1.33853308820331,0,0,0,0,0,0,1.33853308820331,0,0,0,0
3Month,0.319949299554195,0.319949299554195,0.959847898662586,0.639898599108391,1.91969579732517,0.639898599108391,0.319949299554195,0,0,1.27979719821678,5.11918879286713,0.319949299554195
