stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,265.62,0,0,40.86,0,0,0,0,0,0,0,32.69,0,0,0,0,12.26,232.93,57.21,20.43,0,0,0,0,8.17,106.25,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,422.57,1.07,0,22.47,4.28,118.75,0,1.07,0,0,0,0,0,0,3.21,0,12.84,512.43,2.14,23.54,0,0,2.14,1.07,128.37,62.05,1.07,2.14,0,22.47,2.14,2.14,9.63,2.14,13.91,0,0,0
21Day,190.07,1.34,1.34,56.22,2.68,100.39,0,5.35,0,0,0,0,48.19,1.34,10.71,9.37,10.71,54.88,8.03,14.72,0,0,2.68,0,50.86,13.39,1.34,4.02,0,10.71,10.71,9.37,9.37,0,33.46,0,0,1.34
3Month,10.88,11.2,7.04,192.93,1.28,0,6.72,0.64,52.79,19.84,0.64,0,1666.3,66.23,2.88,109.42,16.32,46.71,21.76,36.47,6.08,1.28,17.6,13.12,5.76,0.64,5.12,6.08,0,5.76,26.56,53.11,2.56,0.32,1.28,9.28,53.43,52.15
22Month,2.73,25.15,6.01,45.92,3.28,0,7.11,1.09,20.23,38.81,8.2,0,2576.38,21.32,3.28,144.86,5.47,16.95,34.44,57.95,2.19,43.19,9.84,1.09,4.92,1.64,7.65,18.59,4.37,8.2,4.37,55.76,7.11,1.64,1.09,4.92,0,21.87
