stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,20.43,0,0,4.09,0,0,0,0,8.17,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,26.74,7.49,0,19.26,36.37,23.54,0,1.07,0,0,0,0,0,2.14,0,23.54,31.02,8.56,39.58,0,5.35,2.14,0,2928.02,141.21,1.07,29.95,0,35.3,0,1.07,27.81,6.42,2.14,19.26,0,0,0
21Day,56.22,4.02,2.68,73.62,38.82,139.21,0,49.53,0,5.35,0,5.35,2.68,48.19,12.05,13.39,49.53,32.12,226.21,0,0,8.03,1.34,1993.08,77.63,2.68,28.11,0,60.23,53.54,2.68,26.77,22.76,29.45,45.51,0,0,10.71
3Month,0.96,1.6,0.64,34.87,2.24,0,0.96,2.88,5.44,7.36,0.64,12.48,2.88,9.92,20.48,4.48,13.76,30.08,86.71,12.16,0,3.84,2.56,21.44,3.52,2.88,0.96,0,1.92,1.6,37.43,3.52,0,0,3.2,0.64,3.52,3.52
22Month,4.37,3.83,11.48,44.28,2.19,0,3.83,8.75,8.2,38.81,6.56,157.98,8.75,42.64,107.14,4.37,14.76,104.96,219.76,4.37,7.11,6.56,1.64,41,4.37,11.48,6.56,0.55,1.64,0,35.53,20.23,3.83,0,3.28,0.55,0,3.83
