stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,0,0,208.41,0,4.09,0,0,0,0,0,0,0,0,0,49.04,12.26,8.17,126.68,0,0,0,0,36.78,3138.36,0,0,16.35,0,0,0,0,0,0,0,0,0
72hpf,14.98,2.14,0,18.19,1.07,11.77,0,0,0,0,0,0,0,0,0,5.35,4.28,0,58.84,0,0,0,0,120.89,54.56,0,0,81.3,0,0,4.28,0,0,0,0,0,0
21Day,21.42,0,0,10.71,1.34,17.4,0,1.34,0,0,0,2.68,0,2.68,5.35,2.68,5.35,4.02,369.44,0,0,1.34,0,36.14,24.09,0,1.34,378.8,13.39,1.34,6.69,0,2.68,1.34,0,0,2.68
3Month,0.32,0.64,0.32,14.4,0,0,1.28,0,0.96,15.36,0.32,18.88,4.16,0,3.84,5.12,7.04,4.16,520.24,8.32,0,3.2,0.96,1.92,0.32,1.28,0.32,0.32,1.6,4.48,0,0,0,0,0.96,3.84,1.92
22Month,0.55,4.37,2.19,7.11,0,0,7.11,0,0.55,11.48,3.28,46.47,1.09,0,7.65,2.19,0.55,4.92,861.53,3.28,1.64,4.92,1.09,1.64,0,1.64,2.19,1.09,1.09,1.64,0,0.55,0,0,0.55,0,0.55
