stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,24.52,0,0,0,0,0,0,0,8.17,0,0,0,0,16.35,8.17,518.97,8.17,0,4.09,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,24.61,3.21,0,0,0,0,13.91,0,0,0,0,0,0,26.74,80.23,127.31,3.21,0,0,0,1.07,32.09,13.91,3.21,0,0,3.21,0,0,0,0,0,0,5.35,0,0,0
21Day,5.35,0,30.79,96.37,0,10.71,0,1.34,5.35,30.79,0,0,2.68,33.46,81.65,2.68,58.9,44.17,235.58,14.72,0,0,6.69,0,25.43,13.39,8.03,1.34,0,6.69,9.37,0,2.68,2.68,5.35,1.34,0,0,0,17.4
3Month,1.92,5.76,53.11,303.95,1.92,0,7.04,0.96,92.47,715.09,0.32,0,80.31,1414.82,15.68,33.27,52.79,80.31,816.19,25.6,6.4,1.28,47.35,11.52,3.52,0.64,21.44,5.44,0,2.24,16.32,6.72,146.86,1.28,0,0,0.96,15.68,83.51,354.5
22Month,1.64,9.84,20.77,130.1,0.55,0,7.65,0.55,54.12,1769.52,4.92,0,170.56,553.21,20.77,18.59,18.59,15.85,1046.84,27.33,0.55,8.75,28.97,1.09,3.28,0.55,23.51,14.76,0.55,2.73,8.2,0,45.37,6.56,15.31,0,1.64,1.09,1.09,101.68
