stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,118.51,28.6,0,563.92,8.17,0,0,0,0,0,4.09,0,0,0,0,20.43,8.17,20.43,539.41,0,0,0,0,134.85,2431.41,0,0,0,130.76,0,0,0,0,53.12,0,0,0
72hpf,22.47,4.28,0,90.93,11.77,4.28,0,0,0,0,0,0,0,0,0,11.77,34.23,2.14,106.98,0,3.21,5.35,2.14,57.77,240.7,1.07,2.14,0,51.35,1.07,0,75.96,0,43.86,0,0,0
21Day,5.35,0,0,12.05,1.34,1.34,0,0,0,0,0,0,0,0,0,0,4.02,0,16.06,0,0,6.69,1.34,10.71,57.56,0,4.02,0,4.02,2.68,1.34,29.45,1.34,4.02,0,0,0
3Month,0,0.96,1.6,10.88,0.32,0,0.32,0.32,0.64,2.88,0,17.6,3.2,0.32,5.12,1.28,6.4,3.2,2.24,0.96,0,0,4.16,0.64,0.64,0,1.6,0,0.32,0.64,43.19,2.56,0,0.64,1.92,10.88,0.64
22Month,0,0.55,0.55,10.39,0,0,0,1.09,0.55,8.2,86.92,82.54,1.64,3.83,8.75,0,1.09,12.03,11.48,0,0.55,0,0,2.73,1.09,0.55,1.09,0.55,0.55,1.09,8.2,4.92,0,0,0,0,0.55
