stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,12.26,0,40.86,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,12.26,16.35,81.73,126.68,0,0,0,0,44.95,1140.11,0,0,0,20.43,0,0,0,0,0,0,4.09,0,0,0
72hpf,39.58,20.33,0,49.21,11.77,43.86,0,11.77,0,0,4.28,0,0,0,0,14.98,0,22.47,141.21,11.77,99.49,1.07,6.42,6.42,1.07,871.88,618.34,6.42,7.49,0,103.77,4.28,0,0,51.35,10.7,5.35,7.49,0,0,0
21Day,28.11,4.02,1.34,91.02,2.68,156.61,0,119.13,0,0,5.35,1.34,0,1.34,4.02,89.68,4.02,6.69,22.76,30.79,198.1,0,0,24.09,1.34,265.03,176.69,2.68,0,0,58.9,12.05,0,0,18.74,6.69,17.4,4.02,0,0,42.83
3Month,2.56,24,2.56,246.36,2.56,0,4.48,8.64,0.96,42.23,44.79,0.64,0,171.17,42.55,15.68,86.07,21.76,75.83,135.98,81.27,13.76,0.64,24.96,14.08,12.48,4.8,19.52,8,0,3.84,12.16,0,116.14,4.8,0.64,0,2.24,34.55,36.47,85.43
22Month,1.09,35.53,7.65,103.32,0.55,0,5.47,6.01,1.09,14.76,155.25,35.53,0,299.57,37.17,28.97,102.22,4.92,30.07,159.62,65.05,2.19,14.76,19.68,1.09,7.11,2.73,14.76,18.04,1.09,1.64,1.64,0.55,36.63,9.84,16.4,0,1.64,4.37,0.55,42.64
