stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,46,1.07,4.28,0,0,1.07,0,0,0,0,0,1.07,170.1,2.14,0,5.35,0,0,0,0,11.77,11.77,5.35,0,0,2.14,0,0,1.07,0,0,2.14,0,0,0
21Day,5.35,0,45.51,140.55,0,5.35,0,4.02,40.16,2.68,0,10.71,5.35,1.34,200.78,5.35,8.03,6.69,10.71,0,0,42.83,0,16.06,8.03,21.42,0,0,2.68,8.03,0,2.68,2.68,2.68,0,0,0,2.68
3Month,2.56,7.68,123.82,523.44,0.96,0,8.64,0.96,1059.99,39.67,0,127.98,27.52,1.6,2276.76,9.6,19.84,47.99,42.23,6.08,0.96,336.59,7.68,2.56,0.32,79.67,5.44,0,0.96,28.16,48.31,0.96,0.96,0,0.32,4.48,34.87,18.56
22Month,0,4.37,244.35,258.57,0,0,2.19,0,614.99,53.57,2.19,127.37,12.03,1.64,2593.88,1.64,14.21,30.07,28.97,0,12.57,168.92,0,1.09,1.09,89.1,5.47,2.73,0.55,5.47,15.31,3.28,0,0,0,1.64,0,7.65
