stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,49.04,0,0,0,0,0,0,0,4.09,0,0,0,0,0,4.09,0,44.95,0,0,0,0,16.35,228.84,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,24.61,32.09,0,96.28,789.51,12.84,0,1.07,0,1.07,0,0,0,0,0,3.21,13.91,155.12,3.21,55.63,1.07,2.14,2.14,1.07,1432.45,120.89,7.49,0,51.35,0,0,33.16,1.07,3.21,7.49,0,0,0
21Day,13.39,38.82,0,93.7,673.28,25.43,0,5.35,0,0,0,0,1.34,1.34,8.03,5.35,1.34,60.23,2.68,82.99,0,0,9.37,0,534.07,41.49,4.02,4.02,112.44,41.49,9.37,16.06,0,10.71,2.68,0,0,2.68
3Month,0,60.47,0.96,63.03,98.86,0,1.6,0,2.24,2.56,1.28,0,31.36,7.68,0.64,8.96,3.52,9.92,2.88,14.4,0.64,0,0.96,1.28,6.4,0.96,6.08,0.32,0,1.92,56.31,0.96,0,0,0,8.32,84.15,5.12
22Month,7.65,26.79,1.64,41.55,65.6,0,2.19,0.55,2.19,12.03,4.92,0,120.81,3.83,1.64,13.12,0,6.56,5.47,16.95,0,3.83,4.92,0.55,16.4,1.64,4.37,0,0,1.09,94.02,6.56,0.55,0,1.64,4.92,0.55,4.37
