stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte
72hpf,0,0,0,0,0,0,1.06979114146608
21Day,1.33853308820331,0,0,0,0,1.33853308820331,0
3Month,2.55959439643356,0.639898599108391,0.319949299554195,0.319949299554195,0.639898599108391,0,0
