stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Immune.cell,Immune.progenitor.cell,Keratinocyte,Neural.cell,Neural.progenitor.cell,Pancreatic.cell
24hpf,0,0,0,0,0,4.08640457285017,0,0,0
72hpf,0,0,0,0,0,59.9083039221004,2.13958228293216,0,0
21Day,0,1.33853308820331,2.67706617640661,0,0,69.603720586572,1.33853308820331,1.33853308820331,1.33853308820331
3Month,1.27979719821678,0.639898599108391,0,0.319949299554195,0.319949299554195,7.67878318930069,0,0,0
