stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Retinal.cell,Retinal.cone.cell
72hpf,2.13958228293216,0,1.06979114146608,0,0,1.06979114146608,1.06979114146608,1.06979114146608,0,36.3728988098467,3.20937342439823,0,1.06979114146608,0,1.06979114146608
21Day,0,0,0,0,0,0,0,0,1.33853308820331,12.0467977938298,1.33853308820331,1.33853308820331,0,2.67706617640661,0
22Month,0.546654651197433,0.546654651197433,0,1.6399639535923,0.546654651197433,0,0,0,0,0,0,0,0,0,0
