stage,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20937342439823,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33853308820331,0,0,2.67706617640661,0,0,0
3Month,0,2.87954369598776,0,0.959847898662586,0,15.6775156781556,0.319949299554195,0.639898599108391,0,0,0.959847898662586,0,0,0.319949299554195,0,0,0.639898599108391,0,0,0,0.639898599108391
22Month,1.09330930239487,2.18661860478973,0.546654651197433,1.6399639535923,0.546654651197433,73.2517232604561,0,2.18661860478973,0.546654651197433,0.546654651197433,1.09330930239487,0.546654651197433,3.2799279071846,0,0,0,0.546654651197433,0,0.546654651197433,1.09330930239487,0
