stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,4.08640457285017,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,12.2592137185505,0,0,4.08640457285017,49.0368548742021,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.06979114146608,0,0,0,0,0,0,0,0,0,0,4.27916456586431,0,8.55832913172862,0,1.06979114146608,36.3728988098467,27.814569678118,0,0,8.55832913172862,0,1.06979114146608,1.06979114146608,2.13958228293216,0,0,0
21Day,0,0,1.33853308820331,4.01559926460992,1.33853308820331,0,0,0,0,0,0,8.03119852921984,0,0,0,2.67706617640661,2.67706617640661,0,1.33853308820331,6.69266544101654,9.36973161742315,0,0,0,1.33853308820331,0,0,0,0,0,1.33853308820331
3Month,0,0.319949299554195,0,1.27979719821678,0,0.319949299554195,0,0.319949299554195,0,2.55959439643356,0.639898599108391,0,0.959847898662586,0.639898599108391,0.639898599108391,0,0.959847898662586,0,0,0.319949299554195,0.319949299554195,0,0,0,0,2.55959439643356,0,0.319949299554195,0.319949299554195,4.47929019375874,0
22Month,0,2.18661860478973,0,2.73327325598717,0,0,1.09330930239487,2.18661860478973,2.18661860478973,17.4929488383179,0.546654651197433,2.18661860478973,2.73327325598717,0,0,1.6399639535923,3.82658255838203,1.09330930239487,0,1.09330930239487,0,0.546654651197433,0.546654651197433,0,0.546654651197433,0,0,0,0,0,0.546654651197433
