stage,Epithelial.cell,Erythroid.progenitor.cell,Ionocyte,Mesenchymal.cell,Neural.progenitor.cell
24hpf,8.17280914570035,0,4.08640457285017,8.17280914570035,4.08640457285017
72hpf,1.06979114146608,0,0,0,0
21Day,0,1.33853308820331,0,2.67706617640661,0
