stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,1.06979114146608,0,0,0,0,0,0,0,1.06979114146608,1.06979114146608,2.13958228293216,0,0,0,0,171.166582634573,6.41874684879647,0,0,0,0,0,0,0,0,0
21Day,2.67706617640661,0,0,0,0,0,1.33853308820331,0,1.33853308820331,0,0,0,0,0,5.35413235281323,0,0,0,0,38.8174595578959,1.33853308820331,1.33853308820331,1.33853308820331,2.67706617640661,0,0,1.33853308820331,0,0,0
3Month,0,0,0,3.19949299554195,0,0,0,0,4.47929019375874,0.959847898662586,0,1.27979719821678,0.639898599108391,0,0.319949299554195,0.959847898662586,0,0.319949299554195,0.319949299554195,0.639898599108391,0,0.319949299554195,0,0.639898599108391,1.27979719821678,0,0,0.319949299554195,1.59974649777098,0.959847898662586
22Month,0.546654651197433,0.546654651197433,1.09330930239487,0.546654651197433,0,0.546654651197433,2.18661860478973,0.546654651197433,39.9057895374126,3.2799279071846,1.09330930239487,2.18661860478973,0.546654651197433,1.6399639535923,2.73327325598717,0,1.09330930239487,0,0,0,0,3.2799279071846,0,0,2.18661860478973,1.09330930239487,0,0,0,0.546654651197433
