stage,Endothelial.cell,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte,T.cell
21Day,0,2.67706617640661,0,0,0,0,5.35413235281323,0,0,0,0,0,0,0,1.33853308820331,0,0,0,0
3Month,0,0,0,0,0,0.319949299554195,0,0,0,1.59974649777098,0,0,0,0,0,0,0.639898599108391,0.319949299554195,0
22Month,1.6399639535923,0,0.546654651197433,0.546654651197433,20.7728767455025,16.399639535923,5.46654651197433,0.546654651197433,1.09330930239487,209.368731408617,2.18661860478973,1.09330930239487,0.546654651197433,0.546654651197433,0,0.546654651197433,0,0,57.9453930269279
