stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,241.1,0,0,314.65,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,12.26,171.63,0,0,0,0,0,106.25,0,0,114.42,0,0,0,0,0,0,0,0,0,0
72hpf,55.63,4.28,0,92,3.21,14.98,0,0,0,0,0,0,0,0,0,0,2.14,22.47,4.28,510.29,0,0,3.21,0,49.21,33.16,0,0,896.48,0,0,0,7.49,1.07,0,18.19,0,0,0
21Day,22.76,1.34,0,29.45,0,13.39,0,1.34,0,0,0,0,1.34,2.68,1.34,1.34,0,10.71,18.74,481.87,0,0,5.35,0,14.72,13.39,0,2.68,639.82,25.43,0,2.68,0,0,4.02,5.35,0,0,2.68
3Month,13.12,8.64,0.64,20.48,0.64,0,10.24,0,46.39,4.48,71.99,0,20.48,7.68,1.92,8.32,1.92,11.2,39.99,669.33,337.87,0.64,6.4,1.92,2.56,0.32,4.16,2.24,4.8,5.76,0.32,37.75,2.88,0,0,2.24,4.48,4.16,9.28
22Month,6.01,11.48,1.09,9.29,1.64,0,2.73,0,18.04,1.09,9.84,1.64,22.96,1.64,1.09,6.56,1.09,2.19,14.21,524.79,98.4,2.19,3.28,0,0,0.55,0,1.09,0.55,0.55,0,73.8,6.01,0.55,0,0,0,0,0.55
