stage,Cardiomyocyte,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.cell,Retinal.cone.cell
24hpf,0,4.08640457285017,0,0,0,0,0,0,12.2592137185505,0,0,0
72hpf,0,1.06979114146608,0,0,6.41874684879647,0,0,2.13958228293216,0,2.13958228293216,0,1.06979114146608
21Day,2.67706617640661,4.01559926460992,1.33853308820331,0,5.35413235281323,1.33853308820331,6.69266544101654,0,1.33853308820331,4.01559926460992,1.33853308820331,0
22Month,0,0,0,1.6399639535923,0,0,0,0,0,0,0,0
