stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44.95,625.22,0,53.12,12.26,8.17,0,4.09,0,0,0,0,12.26,4.09,0,0,0,12.26,20.43,61.3,375.95,0,0,0,0,77.64,9043.21,4.09,0,89.9,0,0,8.17,0,0,93.99,0,0,0
72hpf,47.07,264.24,1.07,38.51,24.61,26.74,0,3.21,0,0,0,1.07,0,1.07,0,0,0,53.49,36.37,4.28,376.57,0,18.19,5.35,2.14,736.02,2668.06,0,10.7,234.28,1.07,1.07,430.06,19.26,20.33,85.58,0,0,0
21Day,18.74,89.68,0,38.82,10.71,9.37,0,6.69,0,5.35,0,0,0,16.06,0,17.4,0,0,10.71,4.02,203.46,0,0,24.09,0,113.78,420.3,5.35,5.35,37.48,16.06,5.35,87,40.16,45.51,13.39,6.69,0,10.71
3Month,1.92,192.61,18.56,86.71,1.28,0,5.12,1.28,0.64,49.91,12.48,2.88,0,989.6,14.08,0,158.69,6.4,13.12,11.2,152.62,33.59,3.2,26.24,8.96,3.2,8.96,16.96,8,1.92,16.32,29.12,19.52,0.96,0,8.64,380.74,10.56,10.24
22Month,1.09,242.71,22.96,42.64,0.55,0,2.73,2.19,0,29.52,9.29,9.29,0,1031.54,3.28,1.64,194.61,1.09,4.37,10.39,130.65,4.92,30.07,22.96,1.64,1.64,4.92,8.2,2.19,0,2.73,20.23,50.29,18.59,0.55,2.73,71.61,0,2.73
