stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,32.69,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,20.43,16.35,24.52,0,0,0,0,28.6,343.26,4.09,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,34.23,4.28,0,24.61,11.77,43.86,0,0,0,0,1.07,0,0,0,0,3.21,0,8.56,51.35,6.42,60.98,0,0,0,0,3546.36,441.82,10.7,2.14,64.19,1.07,2.14,59.91,26.74,11.77,6.42,0,0,0
21Day,12.05,1.34,1.34,34.8,5.35,57.56,0,5.35,0,1.34,1.34,0,0,1.34,0,12.05,1.34,2.68,10.71,10.71,30.79,0,0,1.34,0,621.08,85.67,10.71,5.35,12.05,13.39,4.02,17.4,21.42,24.09,1.34,0,0,8.03
3Month,0.64,0.32,0.64,11.84,1.28,0,0.32,0,0.64,2.56,1.92,0,0,13.44,2.88,1.6,3.52,0,5.76,2.88,10.56,0.64,0.64,7.68,1.28,42.55,3.52,31.67,6.4,0,3.52,164.13,1.92,3.52,0,0.96,0.64,10.88,9.28
22Month,0,1.09,0.55,7.65,0,0,0.55,0.55,0,0.55,8.2,1.64,0,18.59,2.19,4.92,2.19,0,1.09,6.56,7.65,0,0,2.73,0,29.52,3.28,27.88,11.48,0,0,47.56,4.92,21.87,0,0,0,0,3.83
