stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,12.26,0,0,0,0,4.09,49.04,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,4.28,0,3.21,0,5.35,0,0,0,0,0,0,0,2.14,0,4.28,6.42,0,23.54,0,0,0,0,10.7,34.23,0,0,13.91,0,0,5.35,0,0,1.07,0,0,0
21Day,6.69,0,1.34,12.05,0,9.37,0,4.02,0,2.68,0,1.34,0,1.34,1.34,0,4.02,1.34,12.05,0,0,2.68,0,4.02,9.37,0,0,5.35,4.02,0,1.34,0,2.68,1.34,0,0,1.34
3Month,0.96,4.16,0.64,49.59,0.32,0,0.32,2.56,8.32,15.36,0,11.2,9.28,1.92,26.24,3.84,19.52,12.48,21.76,6.4,0,1.6,4.8,1.6,1.92,1.28,12.16,0.96,1.28,137.58,3.2,0,0,0,9.28,35.83,10.56
22Month,0.55,7.11,3.28,14.21,0,0,1.09,2.19,4.37,24.6,4.92,31.71,5.47,2.19,31.71,0,3.28,13.67,21.87,1.09,0.55,2.19,0,1.09,0,3.83,19.68,0.55,0.55,49.2,6.56,1.64,0,0,1.64,0,2.19
