stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,61.3,147.11,0,1360.77,49.04,4.09,0,0,0,0,8.17,0,126.68,0,0,0,20.43,461.76,4450.09,1189.14,588.44,0,0,0,32.69,1001.17,3011.68,8.17,0,0,93.99,0,0,0,0,0,175.72,0,0,0
72hpf,138,190.42,0,968.16,87.72,79.16,0,3.21,0,0,1.07,0,0,2.14,0,11.77,13.91,393.68,12864.24,257.82,556.29,0,40.65,20.33,56.7,1690.27,798.06,11.77,9.63,0,515.64,6.42,2.14,184,7.49,4.28,179.72,0,0,0
21Day,81.65,53.54,226.21,3373.1,21.42,152.59,0,70.94,0,0,25.43,0,0,61.57,9.37,95.04,61.57,297.15,2835.01,844.61,393.53,1.34,1.34,44.17,9.37,414.95,207.47,29.45,10.71,0,141.88,91.02,5.35,80.31,9.37,42.83,25.43,1.34,0,28.11
3Month,6.72,82.23,397.38,4104.63,10.56,0,25.92,8,1.6,108.14,263.32,2.88,0,3277.24,176.29,22.72,458.81,288.59,384.9,2168.94,291.79,46.39,3.84,71.99,309.39,135.98,12.16,47.99,21.44,0,10.56,72.63,262.68,8.64,0.96,0,11.2,66.23,251.48,101.74
22Month,2.73,69.43,154.7,847.31,6.01,0,9.84,6.01,2.19,66.15,604.05,88.56,0,2104.62,101.13,31.16,412.18,79.26,82.54,1061.6,201.72,6.56,24.6,21.87,15.85,52.48,5.47,37.72,38.27,19.13,6.56,9.84,107.14,15.31,6.56,0,2.73,6.01,0,53.57
