stage,Enterocyte,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Radial.glia,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,1.06979114146608,1.06979114146608,0,3.20937342439823,0,0,3.20937342439823,0
21Day,1.33853308820331,0,0,0,0,0,0,0,0,1.33853308820331,0,4.01559926460992,0
3Month,0,0,1.91969579732517,0.639898599108391,0.319949299554195,0,0.319949299554195,0,0,0,0,0,0
22Month,0,0.546654651197433,9.29312907035637,0,0.546654651197433,0,0,3.2799279071846,0,0,0.546654651197433,0,1.09330930239487
