stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,187.97,77.64,0,249.27,0,28.6,0,8.17,0,0,0,122.59,0,0,0,0,20.43,61.3,126.68,829.54,0,0,0,0,241.1,5757.74,0,0,0,65.38,0,0,0,0,0,16.35,0,0,0
72hpf,75.96,24.61,0,64.19,16.05,41.72,0,11.77,0,10.7,0,0,0,0,38.51,0,43.86,123.03,7.49,282.42,0,16.05,7.49,3.21,2020.84,1102.95,6.42,10.7,0,195.77,34.23,6.42,102.7,5.35,12.84,12.84,0,0,1.07
21Day,97.71,12.05,2.68,111.1,4.02,135.19,0,107.08,0,140.55,0,0,17.4,16.06,163.3,8.03,8.03,37.48,34.8,295.82,0,0,41.49,0,614.39,356.05,9.37,9.37,0,87,62.91,5.35,49.53,21.42,22.76,2.68,2.68,0,30.79
3Month,1.28,15.36,3.52,193.89,1.28,0,5.12,6.72,49.91,219.49,0.64,0,102.38,78.07,32.31,62.39,8.96,37.43,39.99,87.67,22.4,0.64,227.16,9.6,15.04,4.16,25.6,11.84,0,8.32,14.72,269.72,6.4,0.64,0,0.32,26.24,236.44,52.79
22Month,0.55,38.27,7.11,109.88,0,0,9.84,10.93,29.52,880.66,21.87,0,256.38,95.66,150.88,85.28,3.28,9.84,79.26,85.28,3.28,6.01,261.3,0,12.03,3.28,22.96,20.77,9.29,8.2,2.73,99.49,6.01,7.65,0,0,8.2,0.55,36.08
