stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,118.51,4.09,0,93.99,0,0,0,0,0,0,0,0,0,0,0,8.17,20.43,32.69,261.53,0,0,0,0,36.78,1720.38,0,0,0,302.39,0,0,0,0,0,8.17,0,0,0
72hpf,184,3.21,0,52.42,14.98,12.84,0,0,0,0,0,0,0,2.14,0,12.84,46,2.14,848.34,0,1.07,131.58,0,136.93,313.45,0,1.07,0,716.76,2.14,1.07,181.86,2.14,0,52.42,0,0,0
21Day,91.02,1.34,2.68,115.11,2.68,14.72,2.68,0,0,1.34,0,1.34,1.34,1.34,0,9.37,34.8,17.4,452.42,0,0,313.22,0,42.83,82.99,0,1.34,0,112.44,32.12,2.68,100.39,22.76,80.31,21.42,1.34,0,1.34
3Month,1.6,2.56,0.32,60.15,0.32,0,0.32,0.32,2.88,5.44,0,35.51,2.56,0,3.2,1.92,21.12,4.16,100.14,1.92,0,11.52,0.64,0.64,1.6,0.96,0.32,0,0.64,1.92,27.84,7.68,0,0,5.44,100.46,8.64,3.52
22Month,1.09,2.73,1.09,19.68,0,0,0.55,0.55,0,6.56,61.77,39.36,1.64,0,4.37,1.09,6.56,4.37,117.53,1.09,1.64,18.59,0,1.09,6.01,0,1.64,2.19,1.09,0.55,32.8,12.03,1.09,0,10.93,12.57,0,2.73
