stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Macrophage,Mesenchymal.cell,Neurosecretory.cell,Primordial.germ.cell,Spermatocyte,T.cell
21Day,0,0,0,0,1.33853308820331,0,1.33853308820331,0,0,0,0
3Month,0.639898599108391,2.23964509687937,1.27979719821678,0.319949299554195,0,3.51944229509615,0,0.319949299554195,0.319949299554195,0.319949299554195,5.11918879286713
22Month,0,0,1.6399639535923,0,0,0,0,0,0,0,0
