stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,1.34,0,4.02,9.37,2.68,5.35,0,0,1.34,0,4.02,0,2.68,119.13,0,2.68,0,9.37,0,0,0,0,8.03,1.34,0,0,0,1.34,1.34,0,2.68,1.34,1.34,0,0,1.34
3Month,0.64,2.24,5.76,39.35,0,0,3.52,21.12,9.92,0,44.79,19.52,1.92,1793.96,1.92,10.56,8.64,11.52,2.24,0,4.48,3.84,1.92,0.32,2.24,0.96,0,1.6,8.32,9.6,0,0,0,3.84,6.4,9.6
22Month,1.09,3.28,14.21,18.04,0,0,2.19,34.99,12.03,4.37,104.41,6.01,1.64,1828.56,0.55,2.19,8.2,9.84,0,7.11,3.83,0,0,0.55,2.73,0.55,0.55,0.55,2.19,2.19,1.64,0,0,0,0,4.37
