stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Hepatocyte,Immune.progenitor.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,36.7776411556516,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,2.13958228293216,1.06979114146608,0,26.744778536652,1.06979114146608,0,0,0,0,0,0
21Day,1.33853308820331,0,0,2.67706617640661,1.33853308820331,0,0,0,1.33853308820331,0,4.01559926460992,1.33853308820331,10.7082647056265,0,2.67706617640661,0,4.01559926460992,0,0,0
3Month,0,0.319949299554195,0,1.27979719821678,0,0,1.91969579732517,0,0.319949299554195,0,0.319949299554195,0,0.319949299554195,0,0,5.43913809242132,0,0,1.27979719821678,0.319949299554195
22Month,0,0,0.546654651197433,0.546654651197433,0,0.546654651197433,5.46654651197433,0.546654651197433,0,0,0.546654651197433,0,0,0,0,1.09330930239487,0,0.546654651197433,0,0
