stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,98.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,1.07,0,8.56,0,0,0,0,0,0,2.14,81.3,1.07,0,0,0,11.77,2.14,0,0,0,0,0,1.07,0,0,0,0,0,0,0
21Day,2.68,0,0,17.4,0,9.37,0,1.34,0,20.08,0,2.68,17.4,76.3,0,0,2.68,180.7,5.35,0,0,0,13.39,5.35,0,0,0,5.35,4.02,0,0,2.68,1.34,1.34,0,0,151.25
3Month,1.28,4.48,2.24,52.15,0.64,0,4.16,0.32,8.64,886.26,0.32,28.48,134.7,6.08,13.44,2.24,10.56,493.36,9.28,0.32,18.56,3.84,0.96,0,2.88,1.92,0,0.64,11.52,13.76,1.6,0,0,0,3.2,10.88,184.93
22Month,1.09,12.57,2.19,21.87,0,0,9.84,1.09,3.83,1140.87,1.09,53.57,232.87,14.21,5.47,1.09,2.19,721.04,9.29,2.73,4.37,0.55,1.64,0.55,1.64,2.19,2.73,1.09,2.73,3.83,0.55,0.55,0,0,0.55,0,77.08
