stage,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Granulocyte,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Radial.glia,Spermatocyte
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0
72hpf,0,5.34895570733039,1.06979114146608,0,0,2.13958228293216,0,0,9.6281202731947,1.06979114146608,1.06979114146608,1.06979114146608,0,0,0
21Day,1.33853308820331,4.01559926460992,0,0,0,2.67706617640661,0,0,8.03119852921984,0,0,0,0,1.33853308820331,0
3Month,0,0,0,0,0.959847898662586,0,0.319949299554195,0,0,0,0.319949299554195,0,0,0,0.319949299554195
22Month,0,0,0,0.546654651197433,2.18661860478973,0,0,0.546654651197433,0,0,0,0,0.546654651197433,0,0
