stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,351.43,61.3,0,335.09,40.86,4.09,0,0,0,0,0,81.73,0,0,0,0,73.56,134.85,187.97,420.9,0,0,0,4.09,281.96,68860,12.26,0,57.21,16.35,0,0,16.35,0,0,24.52,0,0,0
72hpf,2596.38,117.68,0,303.82,921.09,296.33,0,4.28,0,1.07,0,0,1.07,0,6.42,1.07,62.05,1381.1,59.91,1339.38,0,7.49,21.4,8.56,3412.63,41048.96,5.35,325.22,752.06,7.49,0,1.07,6434.79,89.86,11.77,67.4,0,0,0
21Day,576.91,18.74,13.39,330.62,297.15,501.95,0,41.49,0,5.35,1.34,0,28.11,24.09,91.02,62.91,22.76,750.92,81.65,503.29,0,0,112.44,1.34,742.89,20933.32,1.34,85.67,190.07,519.35,0,2.68,8414.02,80.31,147.24,48.19,2.68,0,45.51
3Month,6.08,18.88,0.32,24.96,57.27,0,0.32,0.32,2.24,1.6,0,0,6.08,9.92,0,5.12,0.96,30.4,0.96,2.88,1.28,0,0.64,1.28,6.72,146.86,11.84,0.32,0.32,2.88,0.32,1.28,74.23,0,0,2.88,0.64,4.8,1.6
22Month,2.73,3.83,1.09,22.41,135.02,0,2.19,0,0.55,1.09,43.73,0,8.2,1.09,0.55,2.73,0,85.82,0.55,8.75,0,1.09,1.09,0,0,83.64,9.84,5.47,0,0,0,0.55,103.86,0,0,1.09,0,0,1.09
