stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,4.09,0,49.04,0,0,0,0,0,4.09,0,8.17,0,0,0,0,12.26,28.6,53.12,69.47,0,0,0,0,20.43,408.64,0,0,0,4.09,0,0,0,0,0,16.35,0,0,0
72hpf,18.19,3.21,0,16.05,3.21,12.84,0,0,0,1.07,0,0,0,0,1.07,0,14.98,26.74,6.42,34.23,0,5.35,2.14,0,119.82,92,1.07,1.07,0,35.3,1.07,0,9.63,2.14,0,0,0,0,0
21Day,16.06,4.02,1.34,80.31,4.02,29.45,0,16.06,0,4.02,0,0,4.02,5.35,32.12,2.68,8.03,21.42,17.4,32.12,0,0,5.35,0,45.51,48.19,2.68,4.02,0,14.72,5.35,2.68,6.69,4.02,2.68,2.68,0,0,13.39
3Month,0.64,6.72,1.6,50.55,0,0,1.28,1.92,11.2,21.76,0.64,0,85.43,24.32,5.12,31.67,7.36,11.2,22.08,17.92,2.88,0,13.44,2.24,2.24,0.96,5.44,1.28,0,0.96,3.52,55.03,0.32,0,0,0.32,5.12,46.07,48.95
22Month,0.55,9.29,3.83,24.6,0,0,2.73,0.55,4.92,49.75,8.75,0,166.18,20.23,12.03,33.89,2.19,1.64,43.73,12.57,1.09,3.28,7.65,0.55,1.64,0.55,3.28,1.64,1.64,0.55,0.55,16.95,3.28,1.64,0,0,1.64,0,21.32
