stage,Cardiomyocyte,Epithelial.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Spermatocyte
24hpf,4.08640457285017,0,0,0,0,0,0
72hpf,0,0,0,0,0,5.34895570733039,0
21Day,0,1.33853308820331,0,0,1.33853308820331,0,0
3Month,0,1.27979719821678,0.319949299554195,0.319949299554195,0,0,0.319949299554195
