stage,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608,0
21Day,0,0,1.33853308820331,0,0,0,0,1.33853308820331,0,0,0,0,4.01559926460992,0,0,0,0,1.33853308820331
3Month,0,0.319949299554195,0,0.319949299554195,0.319949299554195,1.27979719821678,0.319949299554195,0.319949299554195,0,0.319949299554195,0.639898599108391,0,0,0,0,0,0,0
22Month,0.546654651197433,1.6399639535923,0,0,0,5.46654651197433,0,0,1.6399639535923,0,1.09330930239487,0.546654651197433,0,0,0.546654651197433,1.09330930239487,0,0
