stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,44.95,0,0,0,0,24.52,253.36,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,8.56,2.14,0,10.7,0,4.28,0,4.28,0,0,0,0,0,0,1.07,0,2.14,6.42,1.07,22.47,0,1.07,2.14,0,178.66,118.75,4.28,2.14,0,20.33,0,0,19.26,2.14,0,2.14,0,0,0
21Day,16.06,0,0,12.05,0,24.09,0,4.02,0,1.34,1.34,0,2.68,4.02,9.37,1.34,0,4.02,5.35,38.82,0,1.34,8.03,0,68.27,53.54,2.68,1.34,0,8.03,8.03,0,18.74,1.34,1.34,0,0,0,4.02
3Month,0,2.56,0.32,6.72,1.28,0,0.64,1.28,0.32,1.28,2.88,0,36.79,5.44,3.52,2.88,0.64,2.56,1.92,15.36,2.88,0.32,3.2,0.64,3.84,1.92,1.92,0.32,0,1.28,1.28,115.82,0.32,0,0,0,1.28,92.47,4.16
22Month,0,3.83,0.55,7.11,0,0,1.09,0.55,0,1.09,9.29,1.64,91.84,8.75,3.28,1.64,0,1.09,6.01,27.88,0.55,5.47,2.73,0,2.73,0.55,1.64,4.92,0.55,0,0,15.31,1.64,0,0,0,1.09,0,3.28
