stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,T.cell
24hpf,0,0,0,0,8.17280914570035,0,0
72hpf,0,0,0,2.13958228293216,0,1.06979114146608,0
21Day,1.33853308820331,0,0,0,0,0,0
3Month,0,0.959847898662586,0,0,0,0,0
22Month,0.546654651197433,2.18661860478973,1.6399639535923,0,0,0,0.546654651197433
