stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,12.26,0,16.35,0,0,0,8.17,0,0,0,0,0,0,0,0,0,20.43,16.35,0,0,0,0,8.17,32.69,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,5.35,0,7.49,4.28,27.81,0,0,0,1.07,0,0,0,1.07,1.07,22.47,28.88,2.14,9.63,0,1.07,1.07,3.21,21.4,18.19,1.07,3.21,11.77,0,0,13.91,0,2.14,0,0,0
21Day,1.34,0,1.34,117.79,1.34,46.85,0,2.68,1.34,4.02,0,2.68,0,5.35,6.69,6.69,78.97,13.39,29.45,0,0,5.35,0,10.71,6.69,0,12.05,14.72,2.68,0,10.71,0,2.68,0,0,2.68
3Month,0.32,3.52,1.6,46.07,0,0,0,1.28,12.8,28.48,0.32,86.07,29.76,1.92,111.34,5.76,6.08,26.88,8.64,2.24,0.32,3.52,22.08,0.64,0,1.6,20.48,1.28,3.84,8.96,0.64,0.32,0.32,1.92,23.36,8.64
22Month,0,4.37,4.92,24.6,0.55,0,1.64,0,10.39,75.44,24.05,148.14,10.93,4.92,82.54,3.83,2.73,39.36,10.39,0.55,2.19,3.28,0,0.55,0,0.55,29.52,0,0.55,0.55,1.09,0.55,0,0.55,0,2.19
