stage,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Smooth.muscle.cell
24hpf,0,0,0,0,0,0,4.08640457285017,0,4.08640457285017,0
72hpf,0,0,1.06979114146608,0,1.06979114146608,0,0,3.20937342439823,1.06979114146608,0
21Day,1.33853308820331,0,0,0,1.33853308820331,2.67706617640661,4.01559926460992,0,1.33853308820331,0
3Month,0.639898599108391,0,0,0.319949299554195,0,2.23964509687937,0.319949299554195,0,0,0
22Month,0.546654651197433,1.6399639535923,2.73327325598717,0,0,0,0.546654651197433,0,0,0.546654651197433
