stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,502.63,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,12.26,0,0,0,0,0,28.6,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,9.63,1.07,0,269.59,3.21,7.49,0,0,0,0,0,0,0,0,0,3.21,2371.73,0,35.3,0,0,0,0,52.42,20.33,0,0,44.93,0,0,5.35,0,0,1.07,0,0,0
21Day,4.02,0,0,257,0,8.03,0,1.34,0,0,0,4.02,0,1.34,0,4.02,705.41,2.68,52.2,0,0,0,0,21.42,2.68,1.34,1.34,14.72,18.74,0,0,2.68,8.03,1.34,0,0,1.34
3Month,0.32,0.64,0.32,42.87,0,0,1.28,0,2.24,3.52,0,30.4,38.71,0.32,8.64,1.6,244.44,1.92,13.44,1.6,0.32,0.64,1.6,0.64,0.32,0.32,0,0.64,3.2,53.43,0,0,0,0,2.56,14.08,3.84
22Month,0.55,1.09,0,10.93,0,0,0.55,0.55,2.73,6.01,5.47,89.65,79.26,1.09,7.11,1.64,12.03,7.65,8.75,0.55,2.73,0,0,0,0.55,1.09,0,0.55,1.09,6.56,1.09,0,0,0,0,0,2.73
