stage,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,12.2592137185505,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,3.20937342439823,2.13958228293216,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,1.33853308820331,0,1.33853308820331,0,0,4.01559926460992,0,0,0
3Month,0.959847898662586,0.959847898662586,0.319949299554195,3.83939159465034,0.319949299554195,1.27979719821678,0.639898599108391,0.639898599108391,0.639898599108391,0.319949299554195,0.639898599108391,0,0.639898599108391,101.743877258234,1.27979719821678,13.4378705812762,0.319949299554195
22Month,0,0.546654651197433,0,0.546654651197433,0,0,0,0,0,0,0.546654651197433,0,0,26.7860779086742,0,0,0
